date,t,cp_location,cp_location_norm,cp_score
2013-07-03,126,57.27419608474485,0.5454428882163106,0.9989679179344805
2013-07-05,127,53.99461976850449,0.5794077796150437,0.9994035798551171
2013-07-08,128,40.158823914298964,0.6971521911563574,0.9998581165396591
2013-07-09,129,53.675014116863515,0.597817348278861,0.9996592626255519
2013-07-10,130,56.32932796981116,0.584687873255467,0.9992341008908896
2013-07-11,131,72.51759633484856,0.46414606083453525,0.9995799861367082
2013-07-12,132,71.08048845363648,0.483488186875901,0.9982456806985064
2013-07-15,133,71.09697183332598,0.4912938743386827,0.9986810283931361
2013-07-16,134,71.10386382643108,0.4991756839172136,0.9990749736201154
2013-07-17,135,71.13285553565296,0.5068820989233892,0.9994082342110487
2013-07-18,136,71.12048323509276,0.514916799721486,0.9995668685522171
2013-07-19,137,70.42253258871916,0.5283925985022289,0.9999406551452122
2013-07-22,138,69.82259150075636,0.5410905436447908,0.9999656196902702
2013-07-23,139,69.45180346129148,0.551969813799274,0.9999705774363674
2013-07-24,140,55.627795208621805,0.669620672947446,0.9999650405046601
2013-07-25,141,55.485532790986525,0.6786862476905832,0.9999803083264169
2013-07-26,142,68.96645732581668,0.579631291064947,0.999984628159919
2013-07-29,143,55.50676231321596,0.6943907752919368,0.9999897341752934
2013-07-30,144,55.22569815728417,0.7045579511326653,0.9999943680650631
2013-07-31,145,66.40045054955708,0.6238059480193883,0.999996962297835
2013-08-01,146,54.94028394280123,0.7226961591841172,0.9999962372428498
2013-08-02,147,54.621206832682404,0.7331650251374412,0.9999982208768905
2013-08-05,148,54.164986074340646,0.7447223327433282,0.9999991910238679
2013-08-06,149,53.81789909852027,0.7554134992180931,0.9999994778617463
2013-08-07,150,52.735084424675996,0.7719437744073334,0.9999997520035356
2013-08-08,151,39.86293016012369,0.8820402368244152,0.9999999925746206
2013-08-09,152,49.18297699633892,0.8160081190766753,0.9999999372349816
2013-08-12,153,50.9621447018238,0.8098242483982238,0.9999997980218266
2013-08-13,154,48.22748912523479,0.839464372021946,0.9999998933435758
2013-08-14,155,45.89246537141754,0.8659328145125592,0.9999998912001611
2013-08-15,156,107.98764986019474,0.3810503979349624,0.9990365248849516
2013-08-16,157,39.6864970057296,0.9310595475735747,0.999999995416644
2013-08-19,158,39.66480309079415,0.9391682294381416,0.9999999949026632
2013-08-20,159,39.542132502042676,0.9480783134758518,0.9999999946180465
2013-08-21,160,38.61444098306635,0.9633774525153465,0.9999999993296411
2013-08-22,161,107.99833448646156,0.42064813899633685,0.9974245893022607
2013-08-23,162,107.99695352374052,0.4285956069544404,0.9983129016600969
2013-08-26,163,107.9671282509592,0.43676882340508566,0.9977364672495841
2013-08-27,164,107.99407217621466,0.444491490664963,0.9980644781932558
2013-08-28,165,107.66108277614771,0.45507077161787535,0.7136921468157775
2013-08-29,166,112.63138530558149,0.4235604340826866,0.7851083512078352
2013-08-30,167,117.96718460238553,0.3891493285524958,0.8471545651595276
2013-09-03,168,107.99718433076372,0.47621282277171656,0.7844936611505056
2013-09-04,169,119.85469719223661,0.3900420857758999,0.8626005570919233
2013-09-05,170,117.97829007997888,0.4128707136509613,0.7909199789441944
2013-09-06,171,114.70886778720214,0.4467550175618878,0.7541442669308205
2013-09-09,172,107.71801836156189,0.5101744574479216,0.7297977908164972
2013-09-10,173,117.59637394586885,0.4397113178899298,0.8039641195691604
2013-09-11,174,117.96917438857919,0.4446890921541334,0.8519716646940543
2013-09-12,175,119.5821298162279,0.43982436653787377,0.9168397263916926
2013-09-13,176,130.9926932168898,0.35720084748500164,0.7705976756584328
2013-09-16,177,119.67180209894804,0.45498569762739655,0.9211876492563774
2013-09-17,178,117.96198483638516,0.47649218383821307,0.8845781815528279
2013-09-18,179,120.19819629419021,0.4666809817921412,0.8839080230608126
2013-09-19,180,120.41629463381479,0.47288655052527945,0.8285141906749581
2013-09-20,181,120.3101571164836,0.4816654197104477,0.8352898394680132
2013-09-23,182,120.18062898450322,0.4906299286944189,0.8426240773083575
2013-09-24,183,120.0680228927696,0.4994601357716698,0.8569249901784446
2013-09-25,184,120.13484958959316,0.506866273098467,0.8861249914075936
2013-09-26,185,120.15220521995822,0.5146650379368395,0.8292088868338616
2013-09-27,186,120.07523977079978,0.5232123827714303,0.8291352379786688
2013-09-30,187,120.13285148207349,0.5306916549041787,0.8714622469937058
2013-10-01,188,120.27949415429606,0.5374643321087614,0.8251272690651636
2013-10-02,189,120.21189432018078,0.545937346665232,0.8383221130861607
2013-10-03,190,120.08977309285399,0.554843070691635,0.8477433831616161
2013-10-04,191,120.1282312522624,0.5624743551407746,0.8499016782225879
2013-10-07,192,120.10589958823807,0.5705880985060471,0.8494849177481897
2013-10-08,193,141.4588330423036,0.40905688061663803,0.9282866394173019
2013-10-09,194,141.03066435379196,0.42039155274768286,0.9261808938376316
2013-10-10,195,141.660704436956,0.4233277425638413,0.9431002058950249
2013-10-11,196,141.27015524105468,0.4343638472932168,0.920313746454446
2013-10-14,197,141.59140169248246,0.43975078021839314,0.9130995057213855
2013-10-15,198,141.62026306640308,0.44745822963172155,0.9122391605603619
2013-10-16,199,141.45661993763673,0.45669349255843866,0.9086707376927924
2013-10-17,200,141.20909327179947,0.46659449784286133,0.904902487220854
2013-10-18,201,119.99693908358901,0.6428814358445316,0.8414931388943998
2013-10-21,202,119.90208369954678,0.6515707642893113,0.8577411919898074
2013-10-22,203,140.2175838225791,0.4982731442652453,0.9047974823609506
2013-10-23,204,117.96918792307935,0.6827842228327036,0.8231795410833902
