timestamp,open_0.3,open_0.6,high_0.3,high_0.6,low_0.3,low_0.6,close_0.3,close_0.6,vwap_0.3,vwap_0.6
2014-03-10 13:00:00+00:00,4.679582116098068,0.5190874479852283,4.706864826136474,0.5777348359144483,4.559905629666034,0.4212115976661721,4.710078713946196,0.5717794003667152,4.664932057456525,0.5374888931124389
2014-03-10 14:00:00+00:00,4.759868914056689,0.6473768301843421,4.73656805421416,0.6289319114337175,4.668127661308397,0.602868888721737,4.592097635068761,0.48090242690786056,4.691251169369075,0.5980417442666308
2014-03-10 15:00:00+00:00,4.5577013077484025,0.44038433610329264,4.628205374208719,0.5226039622195486,4.656475668806266,0.5874225344795008,4.518680131829569,0.4549830624762592,4.6096300371573875,0.5238862161189672
2014-03-10 16:00:00+00:00,4.485852652600087,0.43197861715936625,4.530371012916525,0.4611658052909675,4.606839661039366,0.5466697909345299,4.689312833230666,0.6674484157437419,4.552434391768621,0.4978720887850727
2014-03-10 17:00:00+00:00,4.682766563198399,0.6743767288722822,4.6285768578032815,0.6032207313743214,4.682584081333097,0.6433718381472886,4.592195556341032,0.5389419404612426,4.659450436135131,0.6355654540777422
2014-03-10 18:00:00+00:00,4.582500561482348,0.5367386002871086,4.560601721310597,0.5249055393694206,4.638811685263931,0.5866577297681204,4.633316854151197,0.6040719148160605,4.607030781357359,0.5656254403462739
2014-03-10 19:00:00+00:00,4.633354926757214,0.6110229070284419,4.814876266308495,0.8012862771316094,4.686191769854901,0.6457160082421822,4.853983653702002,0.8216798244967123,4.823012623334314,0.7956449151877933
2014-03-11 13:00:00+00:00,4.881177150810203,0.8525384726782335,4.862862017612045,0.7828707555749617,4.735317311685151,0.6855226666154906,4.628787948701877,0.5319676261749535,4.708140051930563,0.6220897270065322
2014-03-11 14:00:00+00:00,4.676186409607226,0.5737053341524359,4.562885156382045,0.4484511089844716,4.592561748823115,0.5263611568412188,4.553581266051118,0.5031659231567218,4.5923908134903115,0.5223428211835497
2014-03-11 15:00:00+00:00,4.538508506944517,0.4728678686530259,4.524634175297614,0.485053332793008,4.598492432941754,0.5696575016424106,4.506491042554821,0.4910357435029127,4.579711510157345,0.5468576103691376
2014-03-11 16:00:00+00:00,4.491349413815527,0.4752568238734085,4.403067855056172,0.3973926790339988,4.420028863826893,0.40159655761924995,4.520382276316802,0.5331451160859828,4.386320129008389,0.37021845073910953
2014-03-11 17:00:00+00:00,4.500458227913974,0.5165813836622348,4.424290797500831,0.47074827153637244,4.41046563088576,0.4517135955344287,4.408972410233403,0.43091708539081,4.434468987852014,0.48497717516125505
2014-03-11 18:00:00+00:00,4.403978750876199,0.43261640893193487,4.399431017497349,0.4620187194489347,4.322285372674422,0.38934091893464995,4.3065779690675186,0.36912273510258586,4.385145919738591,0.4471428234329693
2014-03-11 19:00:00+00:00,4.29067690146838,0.3570597329184224,4.324419677740487,0.4063306391439454,4.409587668781178,0.5178460084968464,4.4300691315764595,0.5404816043072245,4.348395094000367,0.43573662293572113
2014-03-12 13:00:00+00:00,4.1573779323476145,0.27436871716219,4.214111735827892,0.3299534213331654,3.8949835440203486,-0.0034997154100722128,4.048375796501858,0.14343107671274424,4.021748576710536,0.1333668051298531
2014-03-12 14:00:00+00:00,4.1350099091994466,0.3146747181154623,4.434146755864916,0.5993206700354534,4.339739840938115,0.599397732535536,4.574799245093594,0.785481613282137,4.367069519083785,0.5898406569419166
2014-03-12 15:00:00+00:00,4.565577799917591,0.7806443163068195,4.419588447494711,0.5413707488446207,4.487093205910476,0.671800439810184,4.282813498193782,0.3786620687255464,4.497112930551928,0.6599307958003493
2014-03-12 16:00:00+00:00,4.29227977305429,0.3992574299635834,4.273051903601193,0.39105593917715,4.443012470862293,0.5715515209049897,4.415251729315791,0.5693102749037635,4.339749033756313,0.45399528545363665
2014-03-12 17:00:00+00:00,4.42718411138673,0.5861055706296128,4.312554527741966,0.4741348868773514,4.428838841440005,0.5529995709493036,4.340113858042429,0.47209036068568366,4.365678964255295,0.5119657423093926
2014-03-12 18:00:00+00:00,4.366203188784404,0.49952389502292505,4.32533911022319,0.4913839011834895,4.439372848270693,0.5643234126535788,4.33424042541899,0.485147803781814,4.366594303935848,0.5146923661539518
2014-03-12 19:00:00+00:00,4.331765938797503,0.47777773103380383,4.381666375604524,0.5498455672618832,4.337228982494402,0.4588516042894568,4.464020265180139,0.624121776819635,4.384426008583489,0.5352602532905237
2014-03-13 13:00:00+00:00,4.673930740854935,0.8348792541601924,4.580053110462991,0.7350708923354787,4.3572134467416745,0.508581867732488,4.361325604613512,0.488132204814292,4.528738024936203,0.6768942304977514
2014-03-13 14:00:00+00:00,4.328153162968462,0.3932655664465088,4.253475461420123,0.3466307964617741,4.331111446573132,0.48706609024919345,4.340846480190287,0.48914649988964953,4.270921655704392,0.3763618832149547
2014-03-13 15:00:00+00:00,4.3193161232415065,0.45692493689990243,4.2869933566420215,0.4571772946680994,4.240553631670629,0.40854628898051004,4.16999358760021,0.33106119689782076,4.259989282224105,0.4288025638937114
2014-03-13 16:00:00+00:00,4.150569777644712,0.3104705214095418,4.100531424241588,0.283802140085875,4.0227315268476715,0.22397053816118273,3.965656592627809,0.18409056553760195,4.038750943891962,0.2306667675305718
2014-03-13 17:00:00+00:00,3.943355667967708,0.16473571804662157,4.013823216979141,0.26194486256916605,4.008280968748672,0.28869187127066454,4.152207402985766,0.4540588924620579,4.014908332533132,0.2852477694110007
2014-03-13 18:00:00+00:00,4.175926964062995,0.48411737984387315,4.124756904809139,0.4247800273239264,4.119471371577511,0.4358936018937811,4.011921802141927,0.2926825717575383,4.158040121507753,0.46680357475965195
2014-03-13 19:00:00+00:00,4.006381152928867,0.2816392261587666,4.042240722593611,0.3340438454859722,4.022210074452211,0.32624381298905547,4.148312388673794,0.4732958983592326,4.0509129322681545,0.33841655507675483
