timestamp,open_0.6,high_0.6,low_0.6,close_0.6,vwap_0.6
2015-05-06 04:00:00+00:00,-1.5775382459113416,-2.4767080801183283,-1.325958433091671,-1.468698799803036,-1.8012308082118977
2015-05-07 04:00:00+00:00,-1.0912329011203497,1.2392466790445553,0.1012873428942953,2.46150922830671,1.536773945308795
2015-05-08 04:00:00+00:00,3.7589147359862523,3.80450373238142,4.57703423829571,2.9505828453588663,3.734298065657896
2015-05-11 04:00:00+00:00,1.2621741357346252,0.3680655639181225,-0.59108413415737,-0.7616761258742883,-0.09791426494467714
2015-05-12 04:00:00+00:00,-1.4341682468889587,-0.596935173948907,-0.8196022353652381,1.0335022269455578,0.02673436579706845
2015-05-13 04:00:00+00:00,1.8466101601257776,1.5860095732306263,1.5829876432474066,0.20858852343255307,1.255470346673036
2015-05-14 04:00:00+00:00,0.7822602627468598,1.4119404918853604,1.3992920351605278,3.388310541000493,2.1721999987133813
2015-05-15 04:00:00+00:00,3.41891203593579,3.2943912614129545,4.0755986350476405,3.2251084052233523,3.2066469964543955
2015-05-18 04:00:00+00:00,2.223938185171221,1.471776323271854,1.9405466379638199,1.7778255018729965,1.9479509500336576
2015-05-19 04:00:00+00:00,1.1684603074728557,1.688048241143207,1.6652288862452167,0.8309438997693519,1.041170586169926
2015-05-20 04:00:00+00:00,1.5205591216229664,1.0369206202521752,1.6938991889020372,1.2242513561701287,1.450064569353657
2015-05-21 04:00:00+00:00,1.1873890843214099,0.6263498863723953,0.19769129514051542,0.2610057653993749,0.15882799381151358
2015-05-22 04:00:00+00:00,0.3574665030037636,1.210615840912908,0.9319257455306911,1.5596084728712185,1.5146195935869002
2015-05-26 04:00:00+00:00,1.0681069100398304,-0.029506792785866764,0.48604155425161366,-0.3185598365052158,-0.28653512962827676
2015-05-27 04:00:00+00:00,0.014521898163565083,0.13292878915734718,1.1927314467595238,1.286298475995551,0.9154440752762412
2015-05-28 04:00:00+00:00,1.0846143664931844,1.075990915695428,0.5403177836849977,0.8003822382916042,0.5440206234933385
2015-05-29 04:00:00+00:00,0.9303204507061764,0.6008163365420955,-0.0547538205202045,-0.5103486483341442,-0.1175211562441234
2015-06-01 04:00:00+00:00,-0.43045345918284283,0.6736246506692112,1.0170594647673,2.085519844290502,1.6746559142706587
2015-06-02 04:00:00+00:00,1.4301365667784012,0.09593336376119055,0.27163359030390666,-0.7441047245298194,-0.2990108253299013
2015-06-03 04:00:00+00:00,-0.45742961209347754,-0.13127907996641852,-1.2380745085400946,-1.2461133563575117,-1.276790951024168
2015-06-04 04:00:00+00:00,-1.2964899000779297,-1.3776496867410515,-0.3340621910339223,-0.45118116837848277,-0.4084842779399196
2015-06-05 04:00:00+00:00,-1.2171883851093241,-0.07616452152501552,-3.417627565300009,-1.1511875273481849,-1.058283791196942
2015-06-08 04:00:00+00:00,-0.051729990576887985,-1.1289512004826179,1.3574869242102352,-0.35266901307595333,-0.12241435022038161
2015-06-09 04:00:00+00:00,-0.5053606654141873,-0.8952120026568338,-0.6351906932771811,-1.0506562629078076,-1.0976178410463149
2015-06-10 04:00:00+00:00,-0.8972360957564831,0.9489074636767469,0.10148064807796686,1.1282982828108743,1.0593023739052967
2015-06-11 04:00:00+00:00,1.5528833725942661,0.5841253508530144,2.0747939528306603,1.137566006349644,1.0590507221617003
2015-06-12 04:00:00+00:00,0.35294490985086213,0.06432756668898776,0.41402600115098664,0.13214283644394698,0.17045963989092172
2015-06-15 04:00:00+00:00,-0.06702158101393252,-0.8085111058149153,-0.472276339734222,-0.49677475482698696,-0.6351120265014032
2015-06-16 04:00:00+00:00,-0.39487594307300355,0.4186402716538282,0.3955741382479232,1.1124260298056328,0.6703663099284398
2015-06-17 04:00:00+00:00,1.2324877754962387,1.2302369577838874,0.37725179264107567,1.6270488900087514,0.9754565120532703
2015-06-18 04:00:00+00:00,2.248707300089123,2.8973693618593614,2.8445443811270366,2.2628545209369832,2.987771651096267
2015-06-19 04:00:00+00:00,1.4833973161112937,0.39715707593977356,0.8439547478873806,0.08715092866155771,0.47845753802656077
2015-06-22 04:00:00+00:00,0.4279586837600391,0.6183666969938457,0.16567675249713432,-0.3423412003571684,0.05378795713450302
2015-06-23 04:00:00+00:00,-0.7525390476357501,-0.6309905444028914,-0.2948149468514458,-0.2447814301048794,-0.665046078522181
2015-06-24 04:00:00+00:00,0.20518800780266133,-0.15297775866216057,0.5256512707312595,0.21598953044656355,0.40450670259969
2015-06-25 04:00:00+00:00,-1.077926357932128,-0.9219547501053995,-0.8936218701055196,-1.1693730173368948,-1.0563853825105838
2015-06-26 04:00:00+00:00,-1.146580693465907,-0.5332552400811892,-0.9938632810278136,0.07145746066741765,-0.3054975543406897
2015-06-29 04:00:00+00:00,0.39846815163920724,0.27896524044778914,-1.4422902460276958,-2.368262358069458,-1.3637771858348486
2015-06-30 04:00:00+00:00,-1.2202932312691246,-1.57000584910503,-0.7298265791589102,-0.4772221457604786,-0.9044303524759556
2015-07-01 04:00:00+00:00,-3.756666338162944,-0.5563070160326475,-2.7722045692419215,0.8840274389167604,-0.008433473023842453
2015-07-02 04:00:00+00:00,3.14613199967134,1.3283790484256173,2.721580094834138,0.1351629230908884,0.841082860227857
2015-07-06 04:00:00+00:00,-0.6333842094614113,-0.04849424103733213,-0.4746828756152297,0.9797380124608281,0.5565323597494825
2015-07-07 04:00:00+00:00,2.109708719007301,2.6738379619954884,2.402791601273819,3.069585008788195,2.8504655122702474
2015-07-08 04:00:00+00:00,2.3615241379758913,0.8502064529411086,2.2039594821443274,0.33435579326139475,0.7155106504082624
2015-07-09 04:00:00+00:00,1.4304177326555703,1.3187053953921293,0.6152276315083043,0.21098242948531265,0.6411165966857482
