timestamp,open,high,low,close,volume,vwap,transactions
2012-12-31 05:00:00+00:00,18.2332,19.1214,18.1786,19.0062,659491140.0,18.7993,127739
2013-01-02 05:00:00+00:00,19.7793,19.8214,19.3439,19.6082,560499464.0,19.5856,116929
2013-01-03 05:00:00+00:00,19.5671,19.6311,19.3214,19.3606,352963800.0,19.4875,73604
2013-01-04 05:00:00+00:00,19.1773,19.2368,18.7904,18.8214,594330240.0,18.948,123468
2013-01-07 05:00:00+00:00,18.6429,18.9036,18.4,18.7107,484152704.0,18.6531,99998
2013-01-08 05:00:00+00:00,18.9004,18.9961,18.6161,18.7611,458707004.0,18.772,94175
2013-01-09 05:00:00+00:00,18.6607,18.7502,18.4282,18.4679,407599836.0,18.604,85713
2013-01-10 05:00:00+00:00,18.8768,18.8829,18.4114,18.6968,601141184.0,18.6102,126780
2013-01-11 05:00:00+00:00,18.6071,18.7614,18.5364,18.5821,350754964.0,18.6168,71607
2013-01-14 05:00:00+00:00,17.9529,18.125,17.8039,17.9196,734177584.0,17.9552,149206
2013-01-15 05:00:00+00:00,17.7964,17.8211,17.2636,17.3543,876763328.0,17.4626,183768
2013-01-16 05:00:00+00:00,17.6657,18.1943,17.5893,18.0746,690800180.0,17.9406,144446
2013-01-17 05:00:00+00:00,18.2254,18.2411,17.9296,17.9529,453650316.0,18.0335,94140
2013-01-18 05:00:00+00:00,17.8041,17.9364,17.7286,17.8571,473149068.0,17.8271,87882
2013-01-22 05:00:00+00:00,18.02,18.1386,17.7368,18.0275,461544692.0,17.9215,98002
2013-01-23 05:00:00+00:00,18.1718,18.3925,18.0275,18.3573,861503412.0,17.9158,175598
2013-01-24 05:00:00+00:00,16.4286,16.6332,16.0804,16.0893,1460851812.0,16.3451,295817
2013-01-25 05:00:00+00:00,16.1318,16.2939,15.5357,15.71,1207968132.0,15.8935,236839
2013-01-28 05:00:00+00:00,15.6366,16.1861,15.5664,16.0654,785515724.0,16.0056,156723
2013-01-29 05:00:00+00:00,16.375,16.4357,16.1471,16.3668,571072068.0,16.3281,117722
2013-01-30 05:00:00+00:00,16.3214,16.5214,16.2321,16.3154,417153268.0,16.3877,87109
2013-01-31 05:00:00+00:00,16.3207,16.4029,16.2493,16.2675,319332860.0,16.3025,59221
2013-02-01 05:00:00+00:00,16.3968,16.41,16.0125,16.2007,539468356.0,16.1847,105983
2013-02-04 05:00:00+00:00,16.2111,16.2836,15.7857,15.797,477115016.0,15.9782,99165
2013-02-05 05:00:00+00:00,15.8589,16.4193,15.7936,16.3516,573346144.0,16.1637,118118
2013-02-06 05:00:00+00:00,16.3025,16.6607,16.1636,16.3339,593704048.0,16.4063,124343
2013-02-07 05:00:00+00:00,16.5446,16.7857,16.2186,16.7221,704580296.0,16.4649,146550
2013-02-08 05:00:00+00:00,16.9286,17.1004,16.7946,16.9636,633155936.0,16.9643,131931
2013-02-11 05:00:00+00:00,17.0179,17.3193,16.9018,17.1404,517434064.0,17.174,97756
2013-02-12 05:00:00+00:00,17.1254,17.2279,16.7051,16.7107,609050848.0,16.8934,122189
2013-02-13 05:00:00+00:00,16.6861,16.9157,16.5436,16.6789,475204884.0,16.7203,90588
2013-02-14 05:00:00+00:00,16.59,16.8443,16.5721,16.6639,355506004.0,16.7054,66093
2013-02-15 05:00:00+00:00,16.7446,16.7914,16.4257,16.4343,391924708.0,16.5849,74324
2013-02-19 05:00:00+00:00,16.4679,16.5261,16.2089,16.4282,435776852.0,16.3567,84455
2013-02-20 05:00:00+00:00,16.3461,16.3461,16.0286,16.0304,476299544.0,16.1385,94991
2013-02-21 05:00:00+00:00,15.9286,16.0418,15.815,15.9307,447180720.0,15.9267,88750
2013-02-22 05:00:00+00:00,16.0446,16.1286,15.95,16.1004,330654576.0,16.0378,65709
2013-02-25 05:00:00+00:00,16.2089,16.2543,15.8061,15.8143,372577856.0,16.0481,76170
2013-02-26 05:00:00+00:00,15.8507,16.1264,15.6307,16.0346,501496296.0,15.866,100189
2013-02-27 05:00:00+00:00,16.0154,16.1586,15.7375,15.8775,587347712.0,15.9474,118079
2013-02-28 05:00:00+00:00,15.8589,15.9954,15.7643,15.7643,322514948.0,15.8765,55678
2013-03-01 05:00:00+00:00,15.6429,15.6493,15.3564,15.3739,552447168.0,15.475,115174
2013-03-04 05:00:00+00:00,15.2786,15.2929,14.9643,15.0018,582737596.0,15.1195,114913
2013-03-05 05:00:00+00:00,15.0529,15.5425,15.0268,15.398,638428168.0,15.334,122361
2013-03-06 05:00:00+00:00,15.5182,15.5446,15.1582,15.2022,460249076.0,15.2769,87907
2013-03-07 05:00:00+00:00,15.1607,15.4289,15.0379,15.3779,468471304.0,15.2459,92319
2013-03-08 05:00:00+00:00,15.35,15.5511,15.3075,15.4186,391547044.0,15.4283,77576
2013-03-11 04:00:00+00:00,15.3482,15.6789,15.1836,15.6382,474233424.0,15.4452,91861
2013-03-12 04:00:00+00:00,15.5571,15.6743,15.2704,15.3011,465909892.0,15.4294,95815
2013-03-13 04:00:00+00:00,15.3018,15.5179,15.1914,15.2982,405816768.0,15.3624,75748
2013-03-14 04:00:00+00:00,15.4582,15.5229,15.3732,15.4464,303874984.0,15.4466,62833
2013-03-15 04:00:00+00:00,15.6404,15.8654,15.6161,15.845,643959148.0,15.7492,117295
2013-03-18 04:00:00+00:00,15.7661,16.3379,15.7571,16.2757,606196360.0,16.1218,117613
2013-03-19 04:00:00+00:00,16.4107,16.4632,16.0179,16.2318,526773240.0,16.2144,106968
2013-03-20 04:00:00+00:00,16.3364,16.3439,16.0568,16.1457,308660632.0,16.1491,62380
2013-03-21 04:00:00+00:00,16.0793,16.3564,16.075,16.1689,383253640.0,16.2202,77565
2013-03-22 04:00:00+00:00,16.235,16.5036,16.1825,16.4968,395104444.0,16.3884,80521
2013-03-25 04:00:00+00:00,16.5961,16.7839,16.4921,16.5564,501133752.0,16.6212,101997
2013-03-26 04:00:00+00:00,16.6229,16.6371,16.4475,16.4691,294260092.0,16.5118,60811
2013-03-27 04:00:00+00:00,16.3021,16.3143,16.0975,16.1457,331395176.0,16.1875,72166
2013-03-28 04:00:00+00:00,16.065,16.1364,15.7721,15.8093,442982344.0,15.9054,87844
2013-04-01 04:00:00+00:00,15.7821,15.8464,15.2764,15.3182,389729956.0,15.5059,83887
2013-04-02 04:00:00+00:00,15.2714,15.6479,15.2286,15.3497,529772936.0,15.4497,111548
2013-04-03 04:00:00+00:00,15.4061,15.6171,15.3682,15.4282,363214908.0,15.4827,72872
2013-04-04 04:00:00+00:00,15.4914,15.5357,15.1875,15.2757,358658552.0,15.3023,77269
2013-04-05 04:00:00+00:00,15.1607,15.1768,14.9886,15.1143,383693912.0,15.0912,80197
2013-04-08 04:00:00+00:00,15.1732,15.2679,15.0889,15.2218,301058968.0,15.1805,57695
2013-04-09 04:00:00+00:00,15.2271,15.3036,15.0982,15.2493,306752460.0,15.1976,59733
2013-04-10 04:00:00+00:00,15.2893,15.6093,15.2146,15.5604,375926992.0,15.4601,77910
2013-04-11 04:00:00+00:00,15.49,15.6425,15.4,15.5118,328616372.0,15.5121,68008
2013-04-12 04:00:00+00:00,15.5054,15.5054,15.3246,15.35,238725116.0,15.3827,46975
2013-04-15 04:00:00+00:00,15.25,15.2818,14.9839,14.9946,317500792.0,15.1017,62928
2013-04-16 04:00:00+00:00,15.0561,15.2361,15.0204,15.2229,305771032.0,15.1429,60517
2013-04-17 04:00:00+00:00,15.0096,15.0214,14.2182,14.3857,945053844.0,14.5029,197056
2013-04-18 04:00:00+00:00,14.4639,14.4925,13.9194,14.0018,666296652.0,14.1224,137532
2013-04-19 04:00:00+00:00,13.8561,14.2714,13.7536,13.9475,609272804.0,14.037,117052
2013-04-22 04:00:00+00:00,14.0229,14.3643,13.9741,14.2382,429914968.0,14.1711,82336
2013-04-23 04:00:00+00:00,14.4282,14.585,14.2432,14.5046,664235796.0,14.568,124813
2013-04-24 04:00:00+00:00,14.055,14.8304,14.0179,14.4808,969833564.0,14.4159,192812
2013-04-25 04:00:00+00:00,14.6866,14.7836,14.5357,14.585,384836620.0,14.636,72771
2013-04-26 04:00:00+00:00,14.6361,14.956,14.5804,14.9002,764275960.0,14.8101,96206
2013-04-29 04:00:00+00:00,15.0161,15.4863,15.0,15.3614,640324440.0,15.3235,105930
2013-04-30 04:00:00+00:00,15.5393,15.9018,15.4311,15.8136,691537448.0,15.7027,128475
2013-05-01 04:00:00+00:00,15.8736,15.8904,15.5139,15.6889,507154788.0,15.6866,98230
2013-05-02 04:00:00+00:00,15.7779,16.0211,15.7368,15.9114,422024736.0,15.949,78564
2013-05-03 04:00:00+00:00,16.1182,16.1868,16.0411,16.0707,361518136.0,16.1056,71674
2013-05-06 04:00:00+00:00,16.2754,16.5071,16.2254,16.4539,496640648.0,16.4216,87580
2013-05-07 04:00:00+00:00,16.6061,16.6339,16.2036,16.3806,483752304.0,16.398,94544
2013-05-08 04:00:00+00:00,16.3943,16.6204,16.2789,16.5657,472596152.0,16.532,85824
2013-05-09 04:00:00+00:00,16.4218,16.5357,16.2707,16.3132,398749904.0,16.4071,78482
2013-05-10 04:00:00+00:00,16.3561,16.4182,16.0886,16.1775,334849928.0,16.1964,67771
2013-05-13 04:00:00+00:00,16.1254,16.3536,16.125,16.2407,317109240.0,16.2629,57203
2013-05-14 04:00:00+00:00,16.2089,16.2571,15.7911,15.8521,447115760.0,16.0056,90136
2013-05-15 04:00:00+00:00,15.6843,15.75,15.0843,15.3161,741612340.0,15.3827,146673
2013-05-16 04:00:00+00:00,15.1157,15.6375,14.9607,15.5206,603463112.0,15.4146,119269
2013-05-17 04:00:00+00:00,15.6804,15.7175,15.3932,15.4736,428079316.0,15.5159,80136
2013-05-20 04:00:00+00:00,15.4254,15.9214,15.3607,15.8189,451575936.0,15.7525,80763
2013-05-21 04:00:00+00:00,15.6482,15.91,15.5071,15.7021,456296960.0,15.7048,88460
2013-05-22 04:00:00+00:00,15.8589,16.0125,15.6507,15.7626,443259432.0,15.8555,88653
2013-05-23 04:00:00+00:00,15.5696,15.9343,15.5639,15.7907,353380944.0,15.7955,75280
2013-05-24 04:00:00+00:00,15.7446,15.9164,15.7271,15.8982,276426556.0,15.8619,57607
2013-05-28 04:00:00+00:00,16.0679,16.1111,15.7446,15.7657,386144752.0,15.8922,73230
2013-05-29 04:00:00+00:00,15.7143,15.9821,15.6929,15.8911,330782676.0,15.8801,66167
2013-05-30 04:00:00+00:00,15.9161,16.2321,15.8754,16.1279,353714592.0,16.0601,70989
2013-05-31 04:00:00+00:00,16.1607,16.325,16.0536,16.062,384300168.0,16.2102,75074
2013-06-03 04:00:00+00:00,16.0975,16.1557,15.8029,16.0971,372348564.0,15.9622,73311
2013-06-04 04:00:00+00:00,16.1864,16.2296,15.9782,16.0468,292726084.0,16.1147,60252
2013-06-05 04:00:00+00:00,15.9161,16.0971,15.8468,15.8968,290589348.0,15.9415,59738
2013-06-06 04:00:00+00:00,15.9096,15.9643,15.5018,15.6593,417073832.0,15.6688,84272
2013-06-07 04:00:00+00:00,15.5893,15.83,15.4561,15.779,404742744.0,15.6611,79492
2013-06-10 04:00:00+00:00,15.8832,16.0385,15.6,15.6746,450356172.0,15.8471,91815
2013-06-11 04:00:00+00:00,15.5621,15.8129,15.4757,15.6286,286384084.0,15.6959,59037
2013-06-12 04:00:00+00:00,15.6964,15.7589,15.4107,15.4354,265423704.0,15.5427,55509
2013-06-13 04:00:00+00:00,15.4464,15.6121,15.3125,15.5702,286112344.0,15.4601,61953
2013-06-14 04:00:00+00:00,15.55,15.5818,15.3036,15.3589,272083644.0,15.4085,55911
2013-06-17 04:00:00+00:00,15.4086,15.5607,15.3701,15.4286,259441812.0,15.4652,55050
2013-06-18 04:00:00+00:00,15.4129,15.5321,15.3646,15.4204,195161792.0,15.4447,41529
2013-06-19 04:00:00+00:00,15.4071,15.4164,15.1071,15.1071,311031140.0,15.2318,59665
2013-06-20 04:00:00+00:00,14.975,15.2136,14.8275,14.8871,357498232.0,15.0018,76296
2013-06-21 04:00:00+00:00,14.9461,15.0,14.575,14.7679,481249384.0,14.7576,82695
2013-06-24 04:00:00+00:00,14.55,14.595,14.2161,14.3764,480745720.0,14.3687,102332
2013-06-25 04:00:00+00:00,14.4893,14.5639,14.2439,14.3796,314339144.0,14.362,65885
2013-06-26 04:00:00+00:00,14.425,14.4568,14.1307,14.2168,367946292.0,14.2388,71281
2013-06-27 04:00:00+00:00,14.2589,14.3354,14.055,14.0636,337400196.0,14.1596,67385
2013-06-28 04:00:00+00:00,13.9771,14.2954,13.8882,14.1618,578497668.0,14.1094,93419
2013-07-01 04:00:00+00:00,14.3818,14.7239,14.3293,14.615,391154540.0,14.5769,79205
2013-07-02 04:00:00+00:00,14.6414,15.0582,14.6239,14.9461,470086316.0,14.8961,96879
2013-07-03 04:00:00+00:00,15.0307,15.1064,14.9089,15.0286,240928632.0,15.0093,53207
2013-07-05 04:00:00+00:00,15.0139,15.1175,14.8339,14.9079,274083040.0,14.9302,56970
2013-07-08 04:00:00+00:00,15.0039,15.0357,14.6661,14.8232,298310880.0,14.7982,61317
2013-07-09 04:00:00+00:00,14.7714,15.125,14.6564,15.0839,352688952.0,14.9416,72999
2013-07-10 04:00:00+00:00,14.9857,15.1714,14.9375,15.0261,281403276.0,15.0655,60572
2013-07-11 04:00:00+00:00,15.1054,15.2946,15.0418,15.2603,326475856.0,15.2029,65427
2013-07-12 04:00:00+00:00,15.2732,15.3496,15.1218,15.2325,279620852.0,15.2301,56933
2013-07-15 04:00:00+00:00,15.1789,15.4093,15.1714,15.2657,242172420.0,15.3072,42802
2013-07-16 04:00:00+00:00,15.2329,15.3825,15.1489,15.3641,216537468.0,15.2908,47563
2013-07-17 04:00:00+00:00,15.3464,15.4364,15.2936,15.3682,199056256.0,15.3662,40352
2013-07-18 04:00:00+00:00,15.4779,15.5311,15.3789,15.4199,219043272.0,15.4564,41705
2013-07-19 04:00:00+00:00,15.4679,15.4993,15.1554,15.1768,268778860.0,15.2753,52296
2013-07-22 04:00:00+00:00,15.3379,15.3482,15.1953,15.2254,207990384.0,15.2598,37680
2013-07-23 04:00:00+00:00,15.2143,15.2486,14.9539,14.9639,369393612.0,15.2196,82063
2013-07-24 04:00:00+00:00,15.6761,15.8782,15.545,15.7325,592055296.0,15.7481,126777
2013-07-25 04:00:00+00:00,15.7393,15.7643,15.5646,15.6607,229682544.0,15.6551,49010
2013-07-26 04:00:00+00:00,15.5464,15.7514,15.5121,15.7496,200275012.0,15.6792,43183
2013-07-29 04:00:00+00:00,15.7429,16.0711,15.7214,15.9925,248441200.0,15.9754,53235
2013-07-30 04:00:00+00:00,16.07,16.3268,16.0439,16.19,309422260.0,16.2064,67794
2013-07-31 04:00:00+00:00,16.2496,16.3337,16.0511,16.1618,322957404.0,16.1807,61991
2013-08-01 04:00:00+00:00,16.2769,16.3143,16.1879,16.3099,206227448.0,16.2693,46299
2013-08-02 04:00:00+00:00,16.3575,16.5304,16.3093,16.5193,274781304.0,16.4291,58160
2013-08-05 04:00:00+00:00,16.5961,16.8096,16.5054,16.7661,318854368.0,16.6986,64460
2013-08-06 04:00:00+00:00,16.715,16.8532,16.5061,16.6161,334914160.0,16.6656,66059
2013-08-07 04:00:00+00:00,16.5643,16.6786,16.4918,16.6064,298855872.0,16.5843,53073
2013-08-08 04:00:00+00:00,16.5663,16.575,16.3554,16.4646,255999352.0,16.4611,53426
2013-08-09 04:00:00+00:00,16.38,16.445,16.2018,16.2304,267620836.0,16.2887,57379
2013-08-12 04:00:00+00:00,16.3164,16.7375,16.3082,16.6914,364433160.0,16.6001,71897
2013-08-13 04:00:00+00:00,16.8193,17.6664,16.7161,17.4846,881939744.0,17.2335,193751
2013-08-14 04:00:00+00:00,17.7814,18.0089,17.6214,17.8036,756371644.0,17.8212,158744
2013-08-15 04:00:00+00:00,17.7293,17.9428,17.6339,17.7825,490294028.0,17.7893,93173
2013-08-16 04:00:00+00:00,17.8625,17.9621,17.8164,17.9404,362303424.0,17.9017,64264
2013-08-19 04:00:00+00:00,18.0121,18.3479,18.0,18.1336,510517924.0,18.224,99460
2013-08-20 04:00:00+00:00,18.2039,18.2346,17.8864,17.8954,358574972.0,18.0039,76910
2013-08-21 04:00:00+00:00,17.9854,18.1125,17.9,17.9414,335877220.0,17.998,70371
2013-08-22 04:00:00+00:00,18.035,18.0568,17.7929,17.9629,244206704.0,17.9371,51595
2013-08-23 04:00:00+00:00,17.9739,17.9768,17.8339,17.8936,222728884.0,17.8958,49984
