timestamp,open,high,low,close,volume,vwap,transactions
2012-12-31 05:00:00+00:00,42.6,44.16,42.6,44.05,2168194.0,43.6927,13670
2013-01-02 05:00:00+00:00,44.97,45.44,44.04,45.4,2893888.0,44.7525,18490
2013-01-03 05:00:00+00:00,45.19,45.36,43.44,43.73,3671029.0,44.1438,18213
2013-01-04 05:00:00+00:00,43.73,43.9,42.5,42.54,3438188.0,42.9612,20742
2013-01-07 05:00:00+00:00,42.0,42.01,40.11,40.22,5439237.0,40.5711,28181
2013-01-08 05:00:00+00:00,40.08,41.47,39.88,41.4,4726113.0,41.0166,25767
2013-01-09 05:00:00+00:00,41.4,41.496,39.85,40.47,6244680.0,40.5442,34139
2013-01-10 05:00:00+00:00,40.79,43.03,40.76,42.85,4906907.0,42.3058,27654
2013-01-11 05:00:00+00:00,42.73,42.73,41.66,42.17,2791535.0,42.2028,18450
2013-01-14 05:00:00+00:00,42.08,42.69,41.64,42.62,2721543.0,42.2326,17168
2013-01-15 05:00:00+00:00,42.49,43.46,42.45,43.4,2969052.0,43.0227,17316
2013-01-16 05:00:00+00:00,43.3,44.19,43.08,43.7,3345708.0,43.7192,16906
2013-01-17 05:00:00+00:00,43.82,44.115,43.41,43.68,2109891.0,43.7853,13157
2013-01-18 05:00:00+00:00,43.53,43.68,41.82,42.49,3382848.0,42.4604,19280
2013-01-22 05:00:00+00:00,42.56,43.18,42.27,43.02,2624070.0,42.798,16270
2013-01-23 05:00:00+00:00,43.0,44.49,42.76,44.46,3756034.0,43.8218,21370
2013-01-24 05:00:00+00:00,44.43,45.16,44.21,44.61,2905325.0,44.7869,17574
2013-01-25 05:00:00+00:00,44.81,44.8999,44.3,44.58,1311627.0,44.546,8131
2013-01-28 05:00:00+00:00,44.51,46.1,43.46,45.83,3352288.0,45.1958,18920
2013-01-29 05:00:00+00:00,46.58,48.3,46.5,48.05,5930689.0,47.5616,35376
2013-01-30 05:00:00+00:00,48.13,48.2,47.1,48.09,4832463.0,47.7587,28930
2013-01-31 05:00:00+00:00,47.83,49.19,47.59,48.69,3185701.0,48.574,16460
2013-02-01 05:00:00+00:00,49.4,49.68,48.7001,49.37,2860620.0,49.3939,18416
2013-02-04 05:00:00+00:00,48.94,49.45,48.66,48.81,2439329.0,49.0478,13893
2013-02-05 05:00:00+00:00,49.18,50.5,49.05,50.23,3789961.0,50.0105,23414
2013-02-06 05:00:00+00:00,50.11,51.85,50.02,51.16,4928413.0,51.2598,30791
2013-02-07 05:00:00+00:00,50.85,53.15,49.84,52.55,6248129.0,52.2311,33295
2013-02-08 05:00:00+00:00,52.46,54.01,52.46,53.86,3372794.0,53.6656,19599
2013-02-11 05:00:00+00:00,54.44,55.0,54.0,54.55,3682423.0,54.6053,20185
2013-02-12 05:00:00+00:00,54.7,54.95,53.095,53.49,4235103.0,53.7332,24247
2013-02-13 05:00:00+00:00,53.55,54.49,53.4,54.07,2664652.0,54.0737,17973
2013-02-14 05:00:00+00:00,54.15,55.5799,53.73,55.18,3267620.0,54.9657,19050
2013-02-15 05:00:00+00:00,55.1,55.395,54.14,54.64,2564254.0,54.7544,17109
2013-02-19 05:00:00+00:00,54.91,55.16,54.135,55.13,3347685.0,54.7522,15653
2013-02-20 05:00:00+00:00,54.98,55.37,51.74,52.02,3724260.0,53.3505,22883
2013-02-21 05:00:00+00:00,51.73,53.82,50.07,53.28,7008784.0,52.5082,39184
2013-02-22 05:00:00+00:00,53.77,54.65,52.54,54.6,2328677.0,53.8086,15704
2013-02-25 05:00:00+00:00,54.89,55.45,52.79,52.81,4844069.0,53.9685,29602
2013-02-26 05:00:00+00:00,52.4,54.38,51.66,54.29,3444436.0,53.2329,23094
2013-02-27 05:00:00+00:00,54.24,56.0,54.03,55.55,3987385.0,55.2799,23066
2013-02-28 05:00:00+00:00,55.7,57.04,55.57,56.24,4583026.0,56.5578,25524
2013-03-01 05:00:00+00:00,55.85,58.3,55.05,58.29,5368765.0,57.086,36080
2013-03-04 05:00:00+00:00,58.26,59.09,57.55,58.97,5160145.0,58.4189,35590
2013-03-05 05:00:00+00:00,59.45,59.56,56.9101,58.3,4238377.0,57.9612,28276
2013-03-06 05:00:00+00:00,58.62,59.342,57.67,57.7,3114492.0,58.2595,21040
2013-03-07 05:00:00+00:00,57.89,58.455,56.93,57.75,3797730.0,57.6961,25199
2013-03-08 05:00:00+00:00,58.0,58.75,57.37,58.4,2789059.0,58.1858,19552
2013-03-11 04:00:00+00:00,58.17,58.17,55.93,57.5,3664593.0,57.2192,24164
2013-03-12 04:00:00+00:00,57.23,58.55,57.01,57.79,2536800.0,57.761,15586
2013-03-13 04:00:00+00:00,57.0,57.47,55.05,56.0,6088229.0,56.1088,39632
2013-03-14 04:00:00+00:00,56.3,57.065,55.89,56.95,3915316.0,56.7192,26212
2013-03-15 04:00:00+00:00,56.77,57.86,56.48,56.5,4115660.0,56.887,20411
2013-03-18 04:00:00+00:00,55.92,57.57,55.67,56.86,3147437.0,56.7002,22657
2013-03-19 04:00:00+00:00,56.83,57.75,56.0,56.83,2419689.0,56.8098,17519
2013-03-20 04:00:00+00:00,57.27,59.06,57.18,58.88,3698121.0,58.4822,25560
2013-03-21 04:00:00+00:00,58.43,58.78,57.36,58.0,2895463.0,58.0711,18740
2013-03-22 04:00:00+00:00,58.13,59.09,57.85,58.87,2588004.0,58.59,16654
2013-03-25 04:00:00+00:00,59.2,59.9,57.6,57.85,3493114.0,58.6438,22296
2013-03-26 04:00:00+00:00,58.18,58.98,57.895,58.5,2436914.0,58.5244,17304
2013-03-27 04:00:00+00:00,58.22,58.82,57.5435,57.96,2087885.0,57.971,14580
2013-03-28 04:00:00+00:00,57.97,58.94,57.73,58.55,2167059.0,58.5559,14000
2013-04-01 04:00:00+00:00,58.27,58.45,56.48,56.85,3099893.0,57.0447,20033
2013-04-02 04:00:00+00:00,57.1,57.14,54.16,55.02,5327780.0,55.1482,32134
2013-04-03 04:00:00+00:00,54.84,54.89,51.22,52.26,6667143.0,52.4639,44525
2013-04-04 04:00:00+00:00,52.1,53.41,51.66,52.98,3209856.0,52.7221,21064
2013-04-05 04:00:00+00:00,51.75,53.78,51.07,53.24,3498384.0,52.9993,23623
2013-04-08 04:00:00+00:00,53.43,53.84,51.86,53.81,2928850.0,52.9788,19171
2013-04-09 04:00:00+00:00,53.81,54.81,52.95,54.05,2706369.0,54.0229,17149
2013-04-10 04:00:00+00:00,54.12,54.43,53.39,53.94,2051744.0,53.7942,14354
2013-04-11 04:00:00+00:00,53.91,54.15,51.96,52.09,4551003.0,52.7981,29655
2013-04-12 04:00:00+00:00,51.59,52.46,50.75,51.46,3325656.0,51.4651,21931
2013-04-15 04:00:00+00:00,50.91,50.91,48.06,48.37,5505035.0,48.8681,34136
2013-04-16 04:00:00+00:00,48.9,50.93,48.9,50.92,3654188.0,50.2757,22964
2013-04-17 04:00:00+00:00,50.08,50.08,47.98,49.14,4612327.0,48.8521,27237
2013-04-18 04:00:00+00:00,49.07,50.68,48.21,49.61,2945309.0,49.6465,19074
2013-04-19 04:00:00+00:00,49.85,50.72,49.03,50.67,2234624.0,50.287,14943
2013-04-22 04:00:00+00:00,50.85,52.64,50.34,51.55,3512901.0,51.4189,20438
