timestamp,open,high,low,close,volume,vwap,transactions
2012-12-31 05:00:00+00:00,30.48,30.985,30.3,30.89,7152926.0,30.6564,39220
2013-01-02 05:00:00+00:00,31.55,32.41,31.49,32.31,13357445.0,32.0474,67820
2013-01-03 05:00:00+00:00,32.15,32.28,31.775,31.89,8832471.0,32.0457,45764
2013-01-04 05:00:00+00:00,32.0,32.18,31.75,31.8219,7606567.0,31.9674,41650
2013-01-07 05:00:00+00:00,31.77,32.19,31.77,31.92,7392889.0,31.9652,40012
2013-01-08 05:00:00+00:00,31.75,31.995,31.39,31.5528,6904177.0,31.6071,35364
2013-01-09 05:00:00+00:00,31.58,32.01,31.57,32.0,6753942.0,31.8645,37042
2013-01-10 05:00:00+00:00,32.11,32.57,32.08,32.43,8019233.0,32.3813,42152
2013-01-11 05:00:00+00:00,32.41,32.64,32.33,32.42,5376454.0,32.4445,28930
2013-01-14 05:00:00+00:00,32.25,32.64,32.25,32.34,5516423.0,32.3663,29820
2013-01-15 05:00:00+00:00,32.14,32.3755,31.97,32.28,4922246.0,32.2211,24418
2013-01-16 05:00:00+00:00,32.18,32.56,32.08,32.51,5415248.0,32.4009,25734
2013-01-17 05:00:00+00:00,32.51,33.25,32.45,33.15,9193956.0,33.0263,40183
2013-01-18 05:00:00+00:00,33.03,33.54,33.02,33.52,13294665.0,33.2499,47885
2013-01-22 05:00:00+00:00,33.35,33.47,33.13,33.46,13052360.0,33.3199,58954
2013-01-23 05:00:00+00:00,33.25,33.3,32.8,33.08,9517077.0,33.0904,45587
2013-01-24 05:00:00+00:00,33.15,33.61,33.01,33.09,7827487.0,33.2972,37522
2013-01-25 05:00:00+00:00,33.15,33.285,32.71,32.8,8437520.0,32.9217,40986
2013-01-28 05:00:00+00:00,32.84,33.31,32.81,33.04,7772993.0,33.1231,39464
2013-01-29 05:00:00+00:00,32.61,32.83,32.39,32.67,6182933.0,32.6276,30872
2013-01-30 05:00:00+00:00,32.63,32.97,32.59,32.82,8352608.0,32.8301,40673
2013-01-31 05:00:00+00:00,32.82,33.11,32.66,33.08,13790586.0,32.8953,55488
2013-02-01 05:00:00+00:00,33.18,33.75,33.08,33.72,13854342.0,33.5149,56221
2013-02-04 05:00:00+00:00,33.5,33.69,33.25,33.27,16353334.0,33.4873,58162
2013-02-05 05:00:00+00:00,33.43,33.86,33.21,33.75,8434085.0,33.6566,38777
2013-02-06 05:00:00+00:00,33.6,33.69,33.39,33.56,9102377.0,33.5245,40684
2013-02-07 05:00:00+00:00,33.48,33.55,32.92,33.42,10626838.0,33.1881,42600
2013-02-08 05:00:00+00:00,33.61,34.29,33.555,34.28,13022820.0,34.0843,53688
2013-02-11 05:00:00+00:00,34.18,34.19,33.66,33.69,8274909.0,33.8017,37738
2013-02-12 05:00:00+00:00,33.59,33.7,33.41,33.56,7055415.0,33.546,35511
2013-02-13 05:00:00+00:00,33.62,33.885,33.54,33.72,5424613.0,33.7091,26272
2013-02-14 05:00:00+00:00,33.49,33.84,33.3,33.79,6394142.0,33.6018,25931
2013-02-15 05:00:00+00:00,33.83,33.86,33.395,33.585,6519025.0,33.649,27731
2013-02-19 05:00:00+00:00,33.72,34.06,33.43,33.94,6097914.0,33.8904,28823
2013-02-20 05:00:00+00:00,33.98,33.985,33.05,33.06,8968816.0,33.451,40656
2013-02-21 05:00:00+00:00,32.99,33.0,32.19,32.48,11422231.0,32.5488,57884
2013-02-22 05:00:00+00:00,33.15,34.25,33.15,34.18,20543027.0,33.9286,78703
2013-02-25 05:00:00+00:00,34.2,34.45,33.705,33.73,13942680.0,34.0796,65103
2013-02-26 05:00:00+00:00,33.71,33.98,33.62,33.76,9811749.0,33.7701,50137
2013-02-27 05:00:00+00:00,33.8,34.48,33.71,34.29,7104557.0,34.2645,37436
2013-02-28 05:00:00+00:00,34.37,34.66,34.24,34.428,13412987.0,34.5151,47807
2013-03-01 05:00:00+00:00,34.13,34.57,33.83,34.52,9336814.0,34.3023,47365
2013-03-04 05:00:00+00:00,34.44,34.57,34.11,34.56,7424740.0,34.3918,36160
2013-03-05 05:00:00+00:00,34.68,35.01,34.59,35.0,12979898.0,34.8419,47536
2013-03-06 05:00:00+00:00,35.03,35.26,34.95,35.14,8705919.0,35.0822,37959
2013-03-07 05:00:00+00:00,35.19,35.25,35.06,35.2,8422986.0,35.1596,36758
2013-03-08 05:00:00+00:00,35.3,35.32,34.82,35.29,11512605.0,35.0886,47939
2013-03-11 04:00:00+00:00,35.27,35.59,35.11,35.52,8907490.0,35.4257,30510
2013-03-12 04:00:00+00:00,35.5,35.72,35.315,35.62,10862796.0,35.5329,52040
2013-03-13 04:00:00+00:00,35.2,35.38,35.05,35.29,9363005.0,35.2748,45419
2013-03-14 04:00:00+00:00,35.5,35.73,35.32,35.38,8675966.0,35.4869,37550
2013-03-15 04:00:00+00:00,35.2,35.4,34.85,35.08,14809084.0,35.0695,40736
2013-03-18 04:00:00+00:00,34.21,34.98,34.21,34.62,9094332.0,34.7554,45045
2013-03-19 04:00:00+00:00,34.69,34.91,34.29,34.66,11004683.0,34.586,57216
2013-03-20 04:00:00+00:00,34.92,35.15,34.81,35.06,7555902.0,35.001,38511
2013-03-21 04:00:00+00:00,34.78,34.925,34.235,34.29,9540115.0,34.4802,49730
2013-03-22 04:00:00+00:00,34.49,34.72,34.33,34.46,7647334.0,34.5141,41298
2013-03-25 04:00:00+00:00,34.56,34.88,34.31,34.48,7552711.0,34.5364,42428
2013-03-26 04:00:00+00:00,34.74,35.11,34.62,35.095,7249152.0,34.8757,34305
2013-03-27 04:00:00+00:00,34.82,35.12,34.555,35.08,8214580.0,34.9106,37768
2013-03-28 04:00:00+00:00,35.01,35.5,34.995,35.48,8651788.0,35.3679,32381
2013-04-01 04:00:00+00:00,35.26,35.56,34.86,35.01,11066864.0,35.1441,50504
2013-04-02 04:00:00+00:00,34.79,35.02,34.57,34.765,8763213.0,34.7941,43906
2013-04-03 04:00:00+00:00,34.74,34.89,34.0,34.15,13625684.0,34.4018,65151
2013-04-04 04:00:00+00:00,34.26,34.63,34.08,34.49,9406403.0,34.413,47954
2013-04-05 04:00:00+00:00,34.11,34.23,33.81,34.2,11092029.0,34.0562,55101
2013-04-08 04:00:00+00:00,34.29,35.08,34.26,35.07,8662703.0,34.7482,40879
2013-04-09 04:00:00+00:00,35.11,35.395,34.8,35.16,7745329.0,35.1135,40052
2013-04-10 04:00:00+00:00,35.35,35.77,35.23,35.755,8048108.0,35.6688,39217
2013-04-11 04:00:00+00:00,35.45,35.92,35.37,35.69,10085565.0,35.7066,46637
2013-04-12 04:00:00+00:00,35.67,35.88,35.23,35.85,6753032.0,35.6215,35447
2013-04-15 04:00:00+00:00,35.58,35.88,35.27,35.27,9517367.0,35.5074,53909
2013-04-16 04:00:00+00:00,35.43,35.86,35.16,35.735,9086139.0,35.5816,43274
2013-04-17 04:00:00+00:00,35.0,35.03,34.01,34.21,17043804.0,34.3432,86823
2013-04-18 04:00:00+00:00,34.65,34.81,33.875,33.92,12616969.0,34.2319,74406
2013-04-19 04:00:00+00:00,33.8299,34.395,33.56,34.25,10701054.0,34.1069,52741
2013-04-22 04:00:00+00:00,34.31,35.6,34.06,34.81,10722767.0,34.6155,60729
2013-04-23 04:00:00+00:00,35.32,36.23,35.16,35.7,15250639.0,35.7661,78742
2013-04-24 04:00:00+00:00,35.53,36.14,35.33,36.01,12075535.0,35.7807,57124
2013-04-25 04:00:00+00:00,36.16,36.26,35.93,36.11,11218597.0,36.1448,52987
2013-04-26 04:00:00+00:00,35.58,35.89,35.5,35.74,6990777.0,35.7207,39507
2013-04-29 04:00:00+00:00,35.98,36.1,35.68,35.97,5335429.0,35.9572,30925
2013-04-30 04:00:00+00:00,35.95,36.24,35.755,36.21,7430688.0,36.0961,34023
2013-05-01 04:00:00+00:00,36.25,36.8,35.86,36.41,15211928.0,36.3717,61137
2013-05-02 04:00:00+00:00,36.58,36.9,36.3,36.7,9582007.0,36.7295,42056
2013-05-03 04:00:00+00:00,36.94,37.2,36.87,37.01,11805384.0,37.0527,53785
2013-05-06 04:00:00+00:00,37.19,37.25,36.81,37.04,6140180.0,37.0852,33300
2013-05-07 04:00:00+00:00,37.11,37.15,36.86,37.04,5820093.0,37.0381,29128
2013-05-08 04:00:00+00:00,36.92,37.23,36.91,37.09,6355827.0,37.1217,33109
2013-05-09 04:00:00+00:00,37.0,37.355,36.94,37.01,7754567.0,37.1182,41490
2013-05-10 04:00:00+00:00,37.23,37.23,36.86,37.04,8742292.0,37.0218,41090
2013-05-13 04:00:00+00:00,36.92,37.03,36.54,36.54,9398617.0,36.6938,50462
2013-05-14 04:00:00+00:00,36.53,36.8,36.48,36.51,7124841.0,36.5955,35741
2013-05-15 04:00:00+00:00,36.57,36.88,36.46,36.81,11921989.0,36.6806,53318
2013-05-16 04:00:00+00:00,36.79,36.98,36.575,36.6,10209262.0,36.8243,48321
2013-05-17 04:00:00+00:00,36.68,36.83,36.57,36.77,10010153.0,36.6961,41419
2013-05-20 04:00:00+00:00,36.75,36.835,36.58,36.63,8727602.0,36.733,37825
2013-05-21 04:00:00+00:00,36.7,36.8,36.51,36.6,6651580.0,36.662,31520
2013-05-22 04:00:00+00:00,36.48,36.74,35.811,36.01,10122850.0,36.3339,56073
2013-05-23 04:00:00+00:00,35.73,36.16,35.53,35.99,7566204.0,35.8636,45641
2013-05-24 04:00:00+00:00,35.74,36.01,35.525,35.99,4786860.0,35.8104,26083
2013-05-28 04:00:00+00:00,36.65,36.72,36.125,36.2,5578405.0,36.326,28829
2013-05-29 04:00:00+00:00,36.04,36.29,35.87,36.09,7809561.0,36.083,38448
2013-05-30 04:00:00+00:00,35.92,36.63,35.92,36.47,15275024.0,36.3832,61827
2013-05-31 04:00:00+00:00,36.08,36.41,35.88,35.91,8189107.0,36.0883,35433
2013-06-03 04:00:00+00:00,35.94,36.19,35.73,36.03,8403708.0,35.9814,45116
2013-06-04 04:00:00+00:00,36.42,36.995,36.42,36.64,9021412.0,36.723,48522
2013-06-05 04:00:00+00:00,36.61,36.61,35.81,35.87,6851896.0,36.0532,41766
