timestamp,open,high,low,close,volume,vwap,transactions
2012-12-31 05:00:00+00:00,82.72,83.74,82.4395,83.64,5706026.0,83.1027,29316
2013-01-02 05:00:00+00:00,84.7,86.77,84.33,86.74,6502813.0,85.7703,35577
2013-01-03 05:00:00+00:00,86.94,87.32,85.4,85.86,5817336.0,85.954,34531
2013-01-04 05:00:00+00:00,86.0,86.65,85.87,86.52,4206699.0,86.393,26276
2013-01-07 05:00:00+00:00,86.17,86.7,85.91,86.25,3980863.0,86.3023,23510
2013-01-08 05:00:00+00:00,86.22,86.56,85.97,86.09,4426462.0,86.2479,23961
2013-01-09 05:00:00+00:00,86.35,86.66,85.51,85.83,4776521.0,85.9419,23614
2013-01-10 05:00:00+00:00,86.38,87.29,86.32,87.29,5314268.0,86.8861,29354
2013-01-11 05:00:00+00:00,88.53,89.83,88.53,89.23,8107020.0,89.2131,49117
2013-01-14 05:00:00+00:00,89.34,89.66,88.77,89.07,4517506.0,89.0838,25775
2013-01-15 05:00:00+00:00,88.65,89.305,88.55,88.92,4439893.0,88.999,26228
2013-01-16 05:00:00+00:00,88.44,88.78,87.9,88.34,3401687.0,88.4209,17878
2013-01-17 05:00:00+00:00,88.66,89.385,88.47,89.14,4573781.0,89.049,24278
2013-01-18 05:00:00+00:00,89.41,89.98,88.9,89.98,5444678.0,89.5524,19906
2013-01-22 05:00:00+00:00,89.93,90.29,89.25,90.03,5937485.0,89.8848,25946
2013-01-23 05:00:00+00:00,89.73,89.998,88.54,88.84,4865350.0,88.9381,22474
2013-01-24 05:00:00+00:00,89.12,90.0,88.76,89.76,4403765.0,89.5298,24968
2013-01-25 05:00:00+00:00,89.83,90.0,89.0,89.42,4499768.0,89.3952,22840
2013-01-28 05:00:00+00:00,89.31,89.4,88.88,89.0,4549841.0,89.0723,21544
2013-01-29 05:00:00+00:00,88.64,89.56,88.55,88.91,4972758.0,89.0586,28912
2013-01-30 05:00:00+00:00,88.44,88.67,87.4,87.65,6470535.0,87.8412,35294
2013-01-31 05:00:00+00:00,87.81,89.0199,87.65,88.16,5045904.0,88.4677,24218
2013-02-01 05:00:00+00:00,88.92,88.97,87.66,88.13,5421442.0,88.2057,26404
2013-02-04 05:00:00+00:00,87.53,88.05,86.8,87.33,5809648.0,87.2488,31251
2013-02-05 05:00:00+00:00,87.43,88.145,87.31,87.96,4547439.0,87.7818,25349
2013-02-06 05:00:00+00:00,87.75,87.92,87.36,87.69,3920592.0,87.6695,23672
2013-02-07 05:00:00+00:00,87.15,90.0,86.85,89.82,7478559.0,88.9616,40735
2013-02-08 05:00:00+00:00,89.64,90.85,89.64,90.45,4366598.0,90.3827,23638
2013-02-11 05:00:00+00:00,90.4,90.82,90.24,90.35,3283415.0,90.4591,20438
2013-02-12 05:00:00+00:00,90.63,90.73,90.01,90.14,3638946.0,90.2597,22381
2013-02-13 05:00:00+00:00,90.43,91.47,90.43,90.99,3853666.0,91.0489,21096
2013-02-14 05:00:00+00:00,90.86,90.9875,89.85,90.01,5268886.0,90.4511,21661
2013-02-15 05:00:00+00:00,90.06,91.0,89.4,89.99,5238398.0,90.0511,22886
2013-02-19 05:00:00+00:00,90.37,91.4,90.09,91.31,4429203.0,90.7879,23370
2013-02-20 05:00:00+00:00,91.28,92.79,90.75,92.09,4867413.0,92.2618,28797
2013-02-21 05:00:00+00:00,91.61,93.61,91.35,93.13,5992292.0,93.0376,35380
2013-02-22 05:00:00+00:00,93.22,93.478,92.63,93.42,4072540.0,93.1738,22477
2013-02-25 05:00:00+00:00,93.28,93.57,91.55,91.56,6401992.0,92.572,35014
2013-02-26 05:00:00+00:00,92.03,92.59,91.16,91.6,5151955.0,91.6423,31134
2013-02-27 05:00:00+00:00,91.36,91.82,90.73,91.43,4801510.0,91.327,28652
2013-02-28 05:00:00+00:00,91.68,92.25,91.38,91.75,6040323.0,91.7905,24418
2013-03-01 05:00:00+00:00,91.69,92.67,91.14,91.44,4554260.0,91.6129,28846
2013-03-04 05:00:00+00:00,91.48,92.57,91.47,92.36,4118244.0,92.2343,23789
2013-03-05 05:00:00+00:00,92.5,92.92,91.92,92.28,4554777.0,92.2757,23574
2013-03-06 05:00:00+00:00,92.34,92.63,91.41,91.6,4085984.0,91.7393,24195
