date,t,cp_location,cp_location_norm,cp_score
2020-12-15,20719,20711.359707489017,0.6366910425819393,0.971477151380773
2020-12-15,20720,20710.469091345683,0.7942423878597159,0.98223625679697
2020-12-15,20721,20710.002203688568,0.9164830259527056,0.9941273885818546
2020-12-15,20722,20710.000000000007,0.9999999999993937,0.9903466283935197
2020-12-15,20723,20719.034960319143,0.330419973404787,0.7944283490388679
2020-12-15,20724,20718.138383122005,0.48846807316628355,0.6518790476588576
2020-12-15,20725,20719.036200577313,0.4969832852239051,0.8151147714079643
2020-12-15,20726,20714.94134726446,0.9215543946284015,0.635116414386244
2020-12-15,20727,20720.999325646808,0.500056196099346,0.6315222956137154
2020-12-15,20728,20724.007730273457,0.3326891438785727,0.6518104125050157
2020-12-15,20729,20724.015347834244,0.41538768047970126,0.5915117077341321
2020-12-15,20730,20720.911357843343,0.7573868463881203,0.5875147687995661
2020-12-15,20731,20720.99467289242,0.8337772589651044,0.6696663243585731
2020-12-15,20732,20730.39083984911,0.13409667924073196,0.9632546571366143
2020-12-15,20733,20727.063590406942,0.49470079942148004,0.7393336970264635
2020-12-15,20734,20727.00236501367,0.5831362488606828,0.7436679036722708
2020-12-16,20735,20730.963577496874,0.336368541927186,0.9905199142216379
2020-12-16,20736,20730.058530773622,0.49512243553150864,0.9727832835610142
2020-12-16,20737,20730.119319625428,0.5733900312143305,0.9910723998947127
2020-12-16,20738,20730.305134764232,0.6412387696473161,0.9514227862072602
2020-12-16,20739,20730.25238458495,0.7289679512541625,0.9575537280260972
2020-12-16,20740,20728.0,1.0,0.970952981422387
2020-12-16,20741,20740.012156116165,0.08232032365291768,0.9739569042964641
2020-12-16,20742,20740.050262516324,0.1624781236396302,0.9593770666371967
2020-12-16,20743,20742.919384870846,0.0067179274295388796,0.9970885109716948
2020-12-16,20744,20738.96997998621,0.41916833448249236,0.9740019394612937
2020-12-16,20745,20735.242588749,0.813117604250086,0.9628097636465139
2020-12-16,20746,20740.056427550306,0.4952977041411941,0.9458361131272316
2020-12-16,20747,20740.020135538834,0.5816553717637968,0.9115869614409731
2020-12-16,20748,20747.075324653233,0.0770562788972408,0.8033800481452744
2020-12-16,20749,20747.189721055773,0.15085657868561006,0.9353234127066551
2020-12-17,20750,20746.847946740763,0.2626711049363924,0.7068899549808894
2020-12-17,20751,20747.465278954623,0.2945600871147083,0.831558904125905
2020-12-17,20752,20747.543658230967,0.37136181408610963,0.6892365235637192
